address,name,size,status,module,notes
0x08061F34,FUN_08061f34,32,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x08061F54,FUN_08061f54,70,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x08061F9C,FUN_08061f9c,32,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x08061FBC,FUN_08061fbc,34,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional
0x08061FE0,FUN_08061fe0,140,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py); boundary corrected against the ROM (audit_boundaries.py)
0x0806206C,FUN_0806206c,200,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x08062134,FUN_08062134,48,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x08062164,FUN_08062164,84,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x080621B8,FUN_080621b8,32,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x080621D8,FUN_080621d8,24,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x080621F0,FUN_080621f0,82,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x08062244,FUN_08062244,78,discovered,unknown,"missed by Ghidra; found with tools/discover_functions.py, body not yet reviewed"
0x08062294,GetModeCategory,30,matching,world,gRam02035EA0 state; src/world/ram_state.c
0x080622B4,SetRamState,12,matching,world,gRam02035EA0 state; src/world/ram_state.c size measured including the tail pool (byte-matching evidence)
0x0806233C,IsModeReady,20,matching,world,byte-matching from a C source (MATCH-014)
0x08062350,IsModeDone,20,matching,world,byte-matching from a C source (MATCH-014 batch group)
0x08062370,NoOp08062370,2,matching,unknown,verified from a byte-matching C source; boundary and ARM/Thumb mode PROVEN against the ROM
0x080623AC,FUN_080623ac,56,discovered,unknown,"missed by Ghidra; found with tools/discover_functions.py, body not yet reviewed; boundary corrected against the ROM (audit_boundaries.py)"
0x080623E4,FUN_080623e4,38,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional
0x0806240C,FUN_0806240c,80,discovered,unknown,"missed by Ghidra; found with tools/discover_functions.py, body not yet reviewed; boundary corrected against the ROM (audit_boundaries.py)"
0x0806245C,FUN_0806245c,92,matching,unknown,"missed by Ghidra; tools/discover_functions.py function pointer, body not yet reviewed"
0x080624B8,FUN_080624b8,92,matching,unknown,"missed by Ghidra; found with tools/discover_functions.py, body not yet reviewed"
0x08062514,GetRamType,28,matching,world,gRam02035EA0 query; src/world/ram_flags.c
0x08062530,IsRamModeWanted,28,matching,world,RAM active-flag and mode query; src/world/is_ram_mode.c
0x0806254C,FUN_0806254c,84,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py); boundary corrected against the ROM (audit_boundaries.py)
0x080625A0,FUN_080625a0,48,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x080625D0,FUN_080625d0,92,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py); boundary corrected against the ROM (audit_boundaries.py)
0x0806262C,FUN_0806262c,40,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x08062654,GetRamWord16,12,matching,world,"leaf accessor; found with tools/find_accessors.py, byte-matching from C"
0x08062660,FUN_08062660,60,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional
0x0806269C,FUN_0806269c,32,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional
0x080626BC,FUN_080626bc,100,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x08062720,FUN_08062720,64,discovered,unknown,"missed by Ghidra; tools/discover_functions.py function pointer, body not yet reviewed; boundary corrected against the ROM (audit_boundaries.py)"
0x08062760,FUN_08062760,60,discovered,unknown,"missed by Ghidra; tools/discover_functions.py function pointer, body not yet reviewed; boundary corrected against the ROM (audit_boundaries.py)"
0x0806279C,FUN_0806279c,62,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x080627EC,FUN_080627ec,52,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional
0x08062820,FUN_08062820,492,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x08062A0C,FUN_08062a0c,536,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x08062C24,FUN_08062c24,280,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py); boundary corrected against the ROM (audit_boundaries.py)
0x08062D3C,FUN_08062d3c,156,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x08062DD8,FUN_08062dd8,2100,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py); boundary corrected against the ROM (audit_boundaries.py)
0x0806360C,FUN_0806360c,144,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py); boundary corrected against the ROM (audit_boundaries.py)
0x0806369C,FUN_0806369c,264,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x080638A0,FUN_080638a0,650,discovered,unknown,"missed by Ghidra; tools/discover_functions.py call target (certain), body not yet reviewed"
0x08063B2C,FUN_08063b2c,12,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional
0x08063B38,FUN_08063b38,60,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py); boundary corrected against the ROM (audit_boundaries.py)
0x08063B74,FUN_08063b74,36,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x08063B98,FUN_08063b98,12,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x08063BA4,FUN_08063ba4,38,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional
0x08063BCC,FUN_08063bcc,10,matching,world,"forwarding wrapper; found with tools/find_wrappers.py, byte-matching from C"
0x08063BD8,FUN_08063bd8,14,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional
0x08063BE8,FUN_08063be8,92,discovered,unknown,"missed by Ghidra; found with tools/discover_functions.py, body not yet reviewed; boundary corrected against the ROM (audit_boundaries.py)"
0x08063C88,FUN_08063c88,28,matching,unknown,verified from a byte-matching C source; boundary and ARM/Thumb mode PROVEN against the ROM; boundary corrected against the ROM (audit_boundaries.py)
0x08063CA4,FUN_08063ca4,76,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x08063CF0,FUN_08063cf0,76,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x08063D3C,FUN_08063d3c,28,matching,unknown,verified from a byte-matching C source; boundary and ARM/Thumb mode PROVEN against the ROM; boundary corrected against the ROM (audit_boundaries.py)
0x08063DAC,FUN_08063dac,32,discovered,unknown,"missed by Ghidra; found with tools/discover_functions.py, body not yet reviewed"
0x08063DCC,FUN_08063dcc,28,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x08063DE8,FUN_08063de8,44,discovered,unknown,"missed by Ghidra; tools/discover_functions.py function pointer, body not yet reviewed"
0x08063E38,ForwardU16WithFlag0,16,matching,unknown,missed by Ghidra; found with tools/discover_functions.py. Body RESOLVED and a byte-matching C source exists
0x08063E48,ForwardU16WithFlag1,16,matching,unknown,missed by Ghidra; found with tools/discover_functions.py. Body RESOLVED and a byte-matching C source exists
0x08063E58,WaitForFrameFlag,36,matching,unknown,missed by Ghidra; found with tools/discover_functions.py. Body RESOLVED and a byte-matching C source exists; boundary corrected against the ROM (audit_boundaries.py)
0x08063E7C,RunKind6HooksA,48,matching,unknown,verified from a byte-matching C source; boundary and ARM/Thumb mode PROVEN against the ROM
0x08063EAC,RunKind6HooksB,44,matching,unknown,verified from a byte-matching C source; boundary and ARM/Thumb mode PROVEN against the ROM
0x08063ED8,BlendGlyphAcrossTiles,326,matching,unknown,verified from a byte-matching C source; boundary and ARM/Thumb mode PROVEN against the ROM
0x08064020,PlaceGlyph,352,matching,unknown,verified from a byte-matching C source; boundary and ARM/Thumb mode PROVEN against the ROM
0x08064180,FUN_08064180,396,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x0806430C,SetTextContext,64,matching,unknown,verified from a byte-matching C source; boundary and ARM/Thumb mode PROVEN against the ROM
0x0806434C,SetFontIndex,16,matching,text,"Text drawing helper; colour escapes ""@"" + digit are skipped size measured including the tail pool (byte-matching evidence)"
0x0806435C,DrawText,124,matching,text,"Text drawing helper; colour escapes ""@"" + digit are skipped size measured including the tail pool (byte-matching evidence)"
0x080643D8,DrawTextCentred,134,matching,text,"Text drawing helper; colour escapes ""@"" + digit are skipped size measured including the tail pool (byte-matching evidence)"
0x08064460,DrawTextRightAligned,130,matching,text,"Text drawing helper; colour escapes ""@"" + digit are skipped size measured including the tail pool (byte-matching evidence)"
0x080644E4,GetGlyphWidth,64,matching,text,"Text drawing helper; colour escapes ""@"" + digit are skipped size measured including the tail pool (byte-matching evidence)"
0x08064524,GetTextWidth,108,matching,text,"Text drawing helper; colour escapes ""@"" + digit are skipped size measured including the tail pool (byte-matching evidence)"
0x08064590,ClearTextArea,132,decompiled,text,"Text drawing helper; colour escapes ""@"" + digit are skipped; boundary corrected against the ROM (audit_boundaries.py)"
0x08064614,InitTextTilesAndPalette,132,matching,unknown,verified from a byte-matching C source; boundary and ARM/Thumb mode PROVEN against the ROM
0x08064698,GetGlyphCount,20,matching,unknown,"missed by Ghidra; tools/discover_functions.py call target (certain), body not yet reviewed; boundary corrected against the ROM (audit_boundaries.py)"
0x080646AC,RandomBelowCount,76,matching,world,verified from a byte-matching C source; RandomBelowCount; random index below the kind count
0x080646F8,GetGlyphCell,44,matching,unknown,verified from a byte-matching C source; boundary and ARM/Thumb mode PROVEN against the ROM
0x08064724,FUN_08064724,536,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x0806493C,FUN_0806493c,1212,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py); boundary corrected against the ROM (audit_boundaries.py)
0x08064DF8,NoOp08064DF8,2,matching,unknown,verified from a byte-matching C source; boundary and ARM/Thumb mode PROVEN against the ROM
0x08064DFC,ApplyLaunchVelocity,294,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x08064F24,FUN_08064f24,524,matching,world,Turns off the actor tracking kind and processes the distance/drop score; src/world/band_08064f24.c
0x08065130,SpawnSlotEffect,176,matching,world,Produces an effect/entry for the active slot; src/world/spawn_slot_effect.c
0x080651E0,PlaceProbeEntries,408,matching,world,Tests four probe points against the map grid and produces phase 51/52 entries; src/world/slot_probe.c
0x08065378,ResetActorTracking,92,matching,world,Resets the tracking: copies the start position and clears the four accumulators; src/world/actor_tracking.c
0x080653D4,AccumulateActorMotion,104,matching,world,Accumulates the largest z difference and the absolute speeds of the three axes; src/world/actor_tracking.c
0x0806543C,IsOwnerMarked,32,matching,world,Queries the player slot's +0x25 flag; src/world/player_slot_query.c
0x0806545C,IsEntityEngaged,62,matching,world,The kind byte or slot flag in the entity's +0x14 block; src/world/player_slot_query.c
0x0806549C,ScaleByDistanceBand,124,matching,world,Splits the key into eight bands and scales it by an 8.8 coefficient; src/world/scale_by_band.c
0x08065518,SetOwnerMark,32,matching,world,Writes the +0x25 marker into the slot of the entity's owner; src/world/slot_range_query.c
0x08065538,IsSlotValueInRange,48,matching,world,Whether the +0x4C upper halfword in slot A is within the given range; src/world/slot_range_query.c
0x08065568,LookupRomByte,12,matching,world,Reads a single byte from the 0x08F72620 ROM table; src/world/slot_range_query.c
0x08065574,LoadBitmapAsset,220,matching,world,Loads the frame and palette with RL decompression or DMA3; src/world/bitmap_asset.c
0x08065650,ShutdownAndReset,164,matching,world,"Shuts down the four DMA channels, clears the display/interrupt registers and soft-resets; src/world/shutdown_reset.c"
0x080656F4,PollInput,228,candidate,world,"Key polling and the input history ring buffer. PARKED: 224/228 bytes; the remaining difference is in the shoulder mask test, where the ROM also copies the second operand; src/world/poll_input.c"
0x080657D8,FUN_080657d8,2374,candidate,world,"Main dispatcher of the link driver: switch (gVBlankEnabled), four states (IDLE / READY / LIVE / SETTLING), no jump table, 103 blocks. PARKED: 575/1174 instructions identical (size 2356/2374 -- that is not the metric). The entry block and most of the IDLE/READY states are identical. Root cause diagnosed: the body is shifted by exactly ONE register; the local allocator puts the gRam02000E80 address into r4 in block 79 and collides with the k pseudo, whereas the ROM uses r3 twice there and leaves r4 free; src/world/sio_driver.c"
0x08066144,ResetLinkSession,200,matching,world,Sets the link session up from scratch; src/world/link_session_reset.c
0x0806620C,WaitForPartner,320,candidate,world,"Link waiting screen: two texts, cancel by key gesture, then driver stepping. PARKED: size 320/320, 12 bytes differ, 134/139 instructions identical; the remaining difference is the ORDER of the constant moves in the loop pre-header; src/world/input_extra.c"
0x080663E8,ShutdownLinkSession,44,matching,world,Steps the driver for 15 frames with code 2 and closes the session; src/world/link_session.c
0x08066414,FadeOutIfLinkState3,64,matching,world,"When the state is 3, fades the screen and waits 60 frames; src/world/link_session.c"
0x08066454,WaitLinkSettle,80,matching,world,Steps the driver until the state is stable or 240 frames have passed; src/world/link_session.c
0x080664A4,GetBaseValue,6,matching,world,Pause; src/world/pause_helpers.c
0x080664AC,MaybeReset,24,matching,world,Pause; src/world/pause_helpers.c size measured including the tail pool (byte-matching evidence)
0x080664C4,IsSessionActive,44,matching,world,Pause; src/world/pause_helpers.c
0x080664F0,MaybeAdvance,42,matching,world,Pause; src/world/maybe_advance.c
0x08066540,ResetSessionFlags,40,matching,world,byte-matching from a C source (MATCH-014 batch group 4)
0x08066568,InitLinkBlock,164,matching,world,Zeroes the link block and sets up the SIO register and the buffer pointers; src/world/link_init.c
0x0806660C,StepLinkFrame,304,matching,world,Per-frame link driver; three-state machine; src/world/link_frame_step.c
0x0806673C,BuildLinkPacket,92,candidate,world,"Builds the packet to send and writes its checksum. PARKED: size 92/92, 20 bytes differ; agbcc emits two separate pseudos for the global address, while the ROM uses a single live range; src/world/link_packet.c"
0x08066798,ReceiveLinkPackets,212,candidate,world,"Collects incoming packets with a checksum test. PARKED: 204/212 bytes; the ROM uses three high registers, we use two; permuter got 1095->195 but the candidate is semantically wrong; src/world/link_receive.c"
0x0806686C,ServiceLinkFrame,152,candidate,unknown,"Link frame service. PARKED: 144/152 bytes; the ROM keeps the global address in r4, we keep it in r3; src/world/link_service.c"
0x08066904,SerialIrqHandler,316,matching,world,Serial (SIO) interrupt handler; src/world/link_dispatch.c
0x08066A40,MaybeSetCommByte6,20,matching,world,Communication flag; src/world/comm_flag.c size measured including the tail pool (byte-matching evidence)
0x08066A54,ResetLinkHardware,84,matching,world,Disables the Timer3/serial interrupts and zeroes SIOCNT and Timer3; src/world/link_hw_reset.c
0x08066AA8,BuildLinkReport,152,matching,world,Fills in the link summary record; src/world/link_report.c
0x08066B40,BumpStepCounter,340,matching,world,Saturating increment of the active record's 5-bit step counter; src/world/link_state_step.c
0x08066C94,BumpRankCounter,192,matching,world,Saturating increment of the active record's 5-bit counter; src/world/bump_rank_counter.c
0x08066D54,GetRecordField,378,matching,world,Returns the record field by a 0-35 id; jump table 0x08066D6C; src/world/rank_query.c
0x08066ED0,GetStepIconId,324,matching,world,Converts the step index (0-35) into a 0xB0+n glyph id; jump table; src/world/link_menu_step.c
0x08067014,FUN_08067014,368,candidate,world,"Percentage score from the link report. PARKED: 332/368 bytes, 85/183 instructions identical; the ROM keeps the report pointer in ip; the container width difference changes the CSE behaviour; src/world/link_score.c"
0x08067184,BumpCount82,52,matching,world,Increments the +0x82 counter with overflow protection between two empty delay loops; src/world/bump_count_82.c
0x080671B8,BumpCount6A,28,matching,world,Additional counter; src/world/more_counters.c size measured including the tail pool (byte-matching evidence)
0x080671D4,BumpCount68,28,matching,world,Additional counter; src/world/more_counters.c size measured including the tail pool (byte-matching evidence)
0x080671F0,BumpCount64,28,matching,world,Additional counter; src/world/more_counters.c size measured including the tail pool (byte-matching evidence)
0x0806720C,BumpSaveCounter,28,matching,world,byte-matching from a C source (MATCH-014 batch group)
0x08067228,BumpCountB,28,matching,world,Statistics counter; src/world/stat_counters.c size measured including the tail pool (byte-matching evidence)
0x08067244,BumpCountA,28,matching,world,Statistics counter; src/world/stat_counters.c size measured including the tail pool (byte-matching evidence)
0x08067260,ResetDistanceAccum,20,matching,world,Statistics counter; src/world/stat_counters.c size measured including the tail pool (byte-matching evidence)
0x08067274,AddDistance,68,matching,world,Absolute delta distance and overflow accumulator; src/world/distance_accum.c size measured including the tail pool (byte-matching evidence)
0x080672B8,AccumulateDistance,68,matching,world,byte-matching from a C source; complex (absolute value + saturating overflow counter)
0x080672FC,FormatDecimal,116,matching,misc,Converts the number into ASCII digits without leading zeroes; src/misc/format_decimal.c
0x08067370,NoOp08067370,2,matching,unknown,verified from a byte-matching C source; boundary and ARM/Thumb mode PROVEN against the ROM
0x08067374,BumpCount7A,28,matching,world,Additional counter; src/world/more_counters_2.c size measured including the tail pool (byte-matching evidence)
0x08067390,BumpCount84,28,matching,world,Additional counter; src/world/more_counters_2.c size measured including the tail pool (byte-matching evidence)
0x080673C4,BumpCount70,28,matching,world,Additional counter; src/world/more_counters_3.c size measured including the tail pool (byte-matching evidence)
0x080673E0,BumpCount80,28,matching,world,Additional counter; src/world/more_counters_3.c size measured including the tail pool (byte-matching evidence)
0x08067404,IsKind20,172,matching,world,"verified from a byte-matching C source; IsKind20; 36-entry jump table, 1 only for kind 20"
0x080674B0,FormatDecimalDup,116,matching,misc,116 bytes IDENTICAL to FormatDecimal (0x080672FC); second copy in the ROM; src/misc/format_decimal_dup.c
0x08067524,FUN_08067524,82,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x08067578,FUN_08067578,86,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x080675F8,FUN_080675f8,76,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x08067644,FUN_08067644,708,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py); boundary corrected against the ROM (audit_boundaries.py)
0x08067908,FUN_08067908,776,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py); boundary corrected against the ROM (audit_boundaries.py)
0x08067C10,FUN_08067c10,168,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py); boundary corrected against the ROM (audit_boundaries.py)
0x08067CB8,FUN_08067cb8,200,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x08067D80,FUN_08067d80,52,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional
0x08067DB4,FUN_08067db4,80,discovered,unknown,"missed by Ghidra; found with tools/discover_functions.py, body not yet reviewed; boundary corrected against the ROM (audit_boundaries.py)"
0x08067E04,FUN_08067e04,488,documented,arm,2026-09-04 ARM boundary review; stack-frame; push at 0x08067E04; return at 0x08067FE8
0x08067FEC,FUN_08067fec,500,documented,arm,"2026-09-04 ARM boundary review; local-routine; BL calls at 0x08067F74 and 0x08067FDC; mov pc,lr at 0x080681DC"
0x080681E0,FUN_080681e0,504,documented,arm,"2026-09-04 ARM boundary review; local-routine; BL calls at 0x08067F6C and 0x08067FD4; mov pc,lr at 0x080683D0"
0x080683D8,FUN_080683d8,1348,documented,arm,2026-09-04 ARM boundary review; stack-frame; push at 0x080683D8; return at 0x08068914
0x0806891C,FUN_0806891c,3744,documented,arm,"2026-09-04 ARM boundary review; local-routine; four BL callers in parent; mov pc,lr at 0x080697B0"
0x080697BC,FUN_080697bc,224,documented,arm,2026-09-04 ARM boundary review; stack-frame; push at 0x080697BC; return at 0x08069898
0x0806989C,FUN_0806989c,3364,documented,arm,"2026-09-04 ARM boundary review; local-routine; BL calls at 0x08069858 and 0x0806988C; mov pc,lr at 0x0806A5BC"
0x0806A5C0,FUN_0806a5c0,216,documented,arm,2026-09-04 ARM boundary review; stack-frame; push at 0x0806A5C0; return at 0x0806A690
0x0806A698,FUN_0806a698,228,documented,arm,2026-09-04 ARM boundary review; stack-frame; push at 0x0806A698; return at 0x0806A774
0x0806A77C,FUN_0806a77c,196,documented,arm,2026-09-04 ARM boundary review; stack-frame; push at 0x0806A77C; return at 0x0806A83C
0x0806A840,FUN_0806a840,240,documented,arm,2026-09-04 ARM boundary review; stack-frame; push at 0x0806A840; return at 0x0806A92C
0x0806A930,FUN_0806a930,228,documented,arm,2026-09-04 ARM boundary review; stack-frame; push at 0x0806A930; return at 0x0806AA10
0x0806AA14,FUN_0806aa14,288,documented,arm,2026-09-04 ARM boundary review; stack-frame; push at 0x0806AA14; return at 0x0806AB30
0x0806AB34,FUN_0806ab34,1788,documented,arm,2026-09-04 ARM boundary review; stack-frame; push at 0x0806AB34; primary and alternate returns at 0x0806B218/0x0806B228
0x0806B230,FUN_0806b230,280,documented,arm,2026-09-04 ARM boundary review; stack-frame; push at 0x0806B230; return at 0x0806B344
0x0806B348,FUN_0806b348,248,documented,arm,2026-09-04 ARM boundary review; stack-frame; push at 0x0806B348; return/thunks end at 0x0806B43C
0x0806B440,FUN_0806b440,520,documented,arm,2026-09-04 ARM boundary review; stack-frame; push at 0x0806B440; return/alternate epilogue ends at 0x0806B644
0x0806B648,FUN_0806b648,516,documented,arm,2026-09-04 ARM boundary review; stack-frame; push at 0x0806B648; return at 0x0806B848
0x0806B84C,ArcTan2,4,matching,bios,BIOS swi thunk; src/bios/syscalls.s (permanent assembly)
0x0806B850,CpuFastSet,4,matching,bios,BIOS swi thunk; src/bios/syscalls.s (permanent assembly)
0x0806B854,CpuSet,4,matching,bios,BIOS swi thunk; src/bios/syscalls.s (permanent assembly)
0x0806B858,Div,4,matching,bios,BIOS swi thunk; src/bios/syscalls.s (permanent assembly)
0x0806B85C,LZ77UnCompWram,4,matching,bios,BIOS swi thunk; src/bios/syscalls.s (permanent assembly)
0x0806B860,RLUnCompVram,4,matching,bios,BIOS swi thunk; src/bios/syscalls.s (permanent assembly)
0x0806B864,RegisterRamReset,4,matching,bios,BIOS swi thunk; src/bios/syscalls.s (permanent assembly)
0x0806B868,SoftResetSystem,24,matching,bios,BIOS swi thunk; src/bios/syscalls.s (permanent assembly)
0x0806B880,Sqrt,4,matching,bios,BIOS swi thunk; src/bios/syscalls.s (permanent assembly)
0x0806B884,VBlankIntrWait,6,matching,bios,BIOS swi thunk; src/bios/syscalls.s (permanent assembly)
0x0806B88C,FUN_0806b88c,370,candidate,unknown,"PARKED 2026-09-07: NOT C -O2 output -- an -O0-style body with `mov sp,r3`, `svc 1/0` and an r7 frame pointer (it sets sp to 0x03007F00, calls SoftReset/RegisterRamReset, then probes WAITCNT/the cartridge). it does not match under old_agbcc -O2; a separate translation unit / asm source. Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional"
0x0806BA18,FUN_0806ba18,234,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x0806BB04,FUN_0806bb04,92,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x0806BB60,FUN_0806bb60,88,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x0806BBB8,FUN_0806bbb8,66,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional
0x0806BBFC,FUN_0806bbfc,212,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x0806BCD0,LibraryAssertWrapper0,16,discovered,sdk,Provisional Thumb boundary; calls shared handler
0x0806BCE0,LibraryAssertWrapper1,16,discovered,sdk,Provisional Thumb boundary; calls shared handler
0x0806BCF0,LibraryAssertHandler,68,discovered,sdk,References assertion format at 0x08BD3470; boundary corrected against the ROM (audit_boundaries.py); boundary corrected against the ROM (audit_boundaries.py)
0x0806BD34,FUN_0806bd34,72,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py); boundary corrected against the ROM (audit_boundaries.py)
0x0806BD7C,FUN_0806bd7c,128,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x0806BDFC,FUN_0806bdfc,176,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py); boundary corrected against the ROM (audit_boundaries.py)
0x0806BEAC,FUN_0806beac,20,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional
0x0806BEC0,FUN_0806bec0,352,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x0806C020,FUN_0806c020,86,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x0806C078,FUN_0806c078,62,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional
0x0806C0B8,_call_via_r0,2,documented,sdk,GCC call-via veneer: bx r0
0x0806C0BC,_call_via_r1,2,documented,sdk,GCC call-via veneer: bx r1
0x0806C0C0,_call_via_r2,2,documented,sdk,GCC call-via veneer: bx r2
0x0806C0C4,_call_via_r3,2,documented,sdk,GCC call-via veneer: bx r3
0x0806C0C8,_call_via_r4,2,documented,sdk,GCC call-via veneer: bx r4
0x0806C0CC,_call_via_r5,2,documented,sdk,GCC call-via veneer: bx r5
0x0806C0D0,_call_via_r6,2,documented,sdk,GCC call-via veneer: bx r6
